town,Index,group,State Name,District names,latitude,longitude
Annalagraharam ,-0.545596584,4,TAMIL NADU,Thanjavur,10.9492735,79.3684245
Choutuppal ,-0.546192941,4,ANDHRA PRADESH,Nalgonda,17.2526027,78.8964038
Kodalia ,-0.553376314,4,WEST BENGAL,Hugli ,22.2835815,88.1952833
Patholi ,-0.553476541,4,UTTAR PRADESH,Agra,24.9522113,74.6397614
Partapur ,-0.555027698,4,RAJASTHAN,Banswara ,21.85538575,77.99505611
Gavaravaram ,-0.55915175,4,ANDHRA PRADESH,West Godavari,17.8748072,82.967529
Chatrapatti ,-0.559365969,4,TAMIL NADU,Virudhunagar,9.4150001,77.594302
Nadapuram ,-0.559784977,4,KERALA,Kozhikode,11.6851867,75.654366
Mavilayi ,-0.559795864,4,KERALA,Kannur,11.83932755,75.47352673
Kodad ,-0.561488318,4,ANDHRA PRADESH,Nalgonda,16.9947802,79.9749826
Nongmynsong ,-0.561791842,4,MEGHALAYA,East Khasi Hills,25.5884615,91.9124711
Chinnampalayam ,-0.562386978,4,TAMIL NADU,Coimbatore,11.2133944,77.9138496
Choozhal ,-0.563751793,4,TAMIL NADU,Kanniyakumari,8.3118808,77.1269989
Raipur Rasulpur ,-0.564331932,4,PUNJAB,Jalandhar,31.4021013,75.5988029
Anaiyur ,-0.564465811,4,TAMIL NADU,Virudhunagar,9.4482831,77.7675517
Chegunta ,-0.565203684,4,ANDHRA PRADESH,Medak,17.9709103,78.4631576
Digdoh ,-0.568394429,4,MAHARASHTRA,Nagpur,21.1101658,79.0185374
Puthukkad ,-0.568638483,4,KERALA,Thrissur,10.4211864,76.2703426
Vetapalem ,-0.568995768,4,ANDHRA PRADESH,Prakasam,15.7831479,80.3006751
Sangameshwar ,-0.569162838,4,MAHARASHTRA,Nashik,17.2015922,73.5463963
Devrukh ,-0.570658127,4,MAHARASHTRA,Ratnagiri,17.0638489,73.6208971
Daheli ,-0.57199068,4,GUJARAT,Valsad,28.0842968,78.0878927
Kottakkal ,-0.572173469,4,KERALA,Malappuram,11.0004806,76.004758
Bollaram ,-0.575532802,4,ANDHRA PRADESH,Medak,17.5542504,78.3530366
Kudappanakkunnu ,-0.575842757,4,KERALA,Thiruvananthapuram,8.5458965,76.9598181
Nallipalayam ,-0.577838418,4,TAMIL NADU,Namakkal   ,11.2385828,78.1485479
Kherdi ,-0.578067586,4,MAHARASHTRA,Ratnagiri,20.4810447,76.27129004
Dumra ,-0.578781622,4,JHARKHAND,Dhanbad,26.56657355,85.51716923
Neduva ,-0.580241524,4,KERALA,Malappuram,11.05689885,75.8551266
Menhaniam ,-0.580259426,4,KERALA,Kozhikode,11.5577915,75.7596279
Feroke ,-0.586131325,4,KERALA,Kozhikode,11.1825447,75.8375372
Asangaon ,-0.590222317,4,MAHARASHTRA,Thane,19.4399615,73.3081462
Pavaratty ,-0.59059663,4,KERALA,Thrissur,10.5658163,76.0621423
Baba Bakala ,-0.590614327,4,PUNJAB,Amritsar ,31.5547266,75.2658599
Mangampeta ,-0.590822381,4,ANDHRA PRADESH,Y.S.R.,14.020477,79.3315011
Kozhukkallur ,-0.591146617,4,KERALA,Kozhikode,11.51056295,75.70799723
Ghogha ,-0.591354552,4,GUJARAT,Bhavnagar,21.6874043,72.2761717
Panchpara ,-0.591498858,4,WEST BENGAL,Haora ,22.3076116,88.3850616
Thazhuthala ,-0.591821125,4,KERALA,Kollam,8.888210552,76.67101147
Kondapalle ,-0.59277595,4,ANDHRA PRADESH,Krishna,19.3130874,79.3913913
Bamhni ,-0.593432488,4,MAHARASHTRA,Nagpur,22.1818098,78.9454988
Tarsali ,-0.593878611,4,GUJARAT,Vadodara,30.5857792,79.0207188
Karwi Mafi ,-0.593895422,4,UTTAR PRADESH,Chitrakoot,25.4709532,81.120079
Aminagad ,-0.596679638,4,KARNATAKA,Bagalkot ,16.0553525,75.953146
Ganye Gangadharpur ,-0.599920786,4,WEST BENGAL,South Twenty Four Parganas,22.4720274,88.2668106
Sithurajapuram ,-0.602360393,4,TAMIL NADU,Virudhunagar,9.4233734,77.7826079
Nedumpana ,-0.603166492,4,KERALA,Kollam,8.9087479,76.694503
Sakoli ,-0.603765772,4,MAHARASHTRA,Bhandara,24.11315125,77.92562118
Thrikkadavoor ,-0.604221731,4,KERALA,Kollam,8.9205959,76.5943123
Kathaura ,-0.604280161,4,UTTAR PRADESH,Sultanpur,25.0599027,83.6824585
Sembedu ,-0.606182895,4,TAMIL NADU,Vellore,12.8030971,79.3830013
Poladpur ,-0.606519591,4,MAHARASHTRA,Raigarh,17.9850019,73.4671543
Nachane ,-0.607109485,4,MAHARASHTRA,Ratnagiri,16.98561305,73.33573289
Alathur ,-0.607504644,4,KERALA,Palakkad,10.6458971,76.5436079
Kangrali (KH) ,-0.607603836,4,KARNATAKA,Belgaum,15.9183899,74.6365628
Mathapari ,-0.610900056,4,WEST BENGAL,Darjiling ,26.72662285,88.37482331
Chennur ,-0.612073705,4,ANDHRA PRADESH,Adilabad,14.55466965,78.81709058
Peralassery ,-0.612712263,4,KERALA,Kannur,11.84411975,75.47382237
Dari ,-0.614735167,4,JHARKHAND,Hazaribagh,21.3268106,71.0277424
Kottayam-Malabar ,-0.616894775,4,KERALA,Kannur,9.7544153,76.56493018
Akalgarh ,-0.619249168,4,PUNJAB,Ludhiana,30.2338946,76.4089679
Somandepalle ,-0.621261993,4,ANDHRA PRADESH,Anantapur,13.9713432,77.56937786
Khelari ,-0.623497357,4,JHARKHAND,Ranchi,23.64536945,84.98814786
Vengara ,-0.624328246,4,KERALA,Malappuram,11.0515646,75.9857052
Kangpokpi ,-0.624998844,4,MANIPUR,Senapati,25.1524326,93.9714932
Karachiya ,-0.626518406,4,GUJARAT,Vadodara,22.378247,73.1323667
Ichhapur ,-0.626544367,4,WEST BENGAL,Barddhaman ,22.7998264,88.3739103
Manjalumoodu ,-0.626594747,4,TAMIL NADU,Kanniyakumari,8.3759767,77.2251542
Bhimaram ,-0.628240018,4,ANDHRA PRADESH,Warangal,18.8488193,79.6753889
Olavanna ,-0.628684412,4,KERALA,Kozhikode,11.2265459,75.834555
Koduvayur ,-0.62872801,4,KERALA,Palakkad,10.6887585,76.6621933
Yewalewadi ,-0.628950096,4,MAHARASHTRA,Pune,18.4358283,73.8963635
Tola Pairamatihana ,-0.629113062,4,NAGALAND,Jamui,24.6957205,86.3427022
Nasvadi ,-0.629497762,4,GUJARAT,Vadodara,22.0435079,73.7270058
Kuju ,-0.631193779,4,JHARKHAND,Ramgarh,23.7189151,85.5115085
Umri Pragane Balapur ,-0.631801977,4,MAHARASHTRA,Akola,20.71877165,77.03033212
Chandvad ,-0.631816701,4,MAHARASHTRA,Nashik,20.3278147,74.2387228
Khanpur ,-0.632735338,4,RAJASTHAN,Jhalawar,31.1577067,75.9322635
Khanpur ,-0.632735338,4,RAJASTHAN,Jhalawar,31.1577067,75.9322635
Kadipikonda ,-0.63346767,4,ANDHRA PRADESH,Warangal,17.9642795,79.5120922
Kila Ambur ,-0.635891912,4,TAMIL NADU,Tirunelveli ,8.7615542,77.4034866
Sansarpur ,-0.637077716,4,PUNJAB,Jalandhar,23.6483902,80.33150004
Meenad ,-0.637914091,4,KERALA,Kollam,8.85205045,76.70502936
Kothapet ,-0.638263358,4,ANDHRA PRADESH,Rangareddy,18.0271389,79.6531104
Thurayur ,-0.639643954,4,KERALA,Kozhikode,11.5264515,75.6560504
Karunagappally ,-0.640084465,4,KERALA,Kollam,9.0341924,76.53677651
Morampudi ,-0.643406013,4,ANDHRA PRADESH,East Godavari,16.3524677,80.6276915
Alapakkam ,-0.643961968,4,TAMIL NADU,Kancheepuram,13.049901,80.1654347
Nanpur ,-0.644786441,4,MADHYA PRADESH,Alirajpur,26.42575495,85.64461664
Kathanian ,-0.6457378,4,PUNJAB,Amritsar ,31.6233332,74.7513668
Thumbe ,-0.646644915,4,KARNATAKA,Dakshina Kannada,12.8696015,74.9875769
Kallelibhagom ,-0.649011101,4,KERALA,Kollam,9.053703969,76.55260399
Mannarai ,-0.649016741,4,TAMIL NADU,Tiruppur,11.12972124,77.36529823
Parappur ,-0.654278895,4,KERALA,Malappuram,10.5646829,76.1222862
Bara Mohansingh ,-0.655123834,4,WEST BENGAL,Darjiling ,26.703962,88.3644077
Maheshpur ,-0.655351883,4,UTTAR PRADESH,Varanasi,24.45703995,87.70099162
Konaje ,-0.657470544,4,KARNATAKA,Dakshina Kannada,12.8201692,74.928293
Puthur ,-0.658078109,4,KERALA,Kasaragod,10.8149173,78.6774838
Puthur ,-0.658078109,4,KERALA,Kasaragod,10.8149173,78.6774838
Uliyazhathura ,-0.659519718,4,KERALA,Thiruvananthapuram,8.5829248,76.92116665
Jamunamukh ,-0.659660881,4,ASSAM,Nagaon,26.1088907,92.7412031
Tarapur ,-0.659951386,4,BIHAR,Munger,24.830302,92.7875689
Tarapur ,-0.659951386,4,BIHAR,Munger,24.830302,92.7875689
Chirala ,-0.662016999,4,ANDHRA PRADESH,Prakasam,15.8361517,80.3636644
Almaspur ,-0.662114536,4,UTTAR PRADESH,Muzaffarnagar,18.0452059,78.5903227
Narsingi ,-0.662174166,4,ANDHRA PRADESH,Rangareddy,17.3915187,78.3598924
Majgaon ,-0.662291188,4,ASSAM,Sonitpur,21.7894009,80.82498517
Majgaon ,-0.662291188,4,ASSAM,Sonitpur,21.7894009,80.82498517
Kurul ,-0.66655017,4,MAHARASHTRA,Raigarh,18.6415889,72.8944408
Kakari ,-0.667237524,4,UTTAR PRADESH,Sonbhadra,24.27202705,80.3911163
Sivagnanapuram ,-0.668124137,4,TAMIL NADU,Virudhunagar,8.229457,77.576952
Perur Chettipalayam ,-0.668811662,4,TAMIL NADU,Coimbatore,10.97325575,76.90259896
Mundathikode ,-0.670439903,4,KERALA,Thrissur,10.6429829,76.1857287
Boisar ,-0.670600894,4,MAHARASHTRA,Thane,19.7984865,72.761452
Tummikapalle ,-0.673351172,4,ANDHRA PRADESH,Vizianagaram,17.90709525,83.18253833
Marutharode ,-0.675526396,4,KERALA,Palakkad,10.7862096,76.68579259
Kottamkara ,-0.676918675,4,KERALA,Kollam,8.9191229,76.64920241
Ponmundam ,-0.678044339,4,KERALA,Malappuram,10.9566234,75.9558034
Kothakota ,-0.678213931,4,ANDHRA PRADESH,Mahbubnagar,16.3806119,77.9398656
Elayirampannai ,-0.678466153,4,TAMIL NADU,Virudhunagar,9.324454996,77.89372003
Kedla ,-0.680535108,4,JHARKHAND,Ramgarh,23.79799915,85.58162519
Masratu ,-0.680718975,4,JHARKHAND,Hazaribagh,23.9825081,85.3238341
Nakkapalle ,-0.680906893,4,ANDHRA PRADESH,Visakhapatnam,17.3969203,82.65676196
Lakshminarayanapuram ,-0.681690939,4,TAMIL NADU,Cuddalore,11.1167171,79.7341776
Khora ,-0.684724658,4,UTTAR PRADESH,Ghaziabad,25.0290582,80.40109159
Sathkar ,-0.686385692,4,TAMIL NADU,Vellore,12.9589736,77.6628578
Kunjathur ,-0.686469392,4,KERALA,Kasaragod,12.7460284,74.8863552
Manjeshwar ,-0.687685517,4,KERALA,Kasaragod,12.7249174,74.8873713
Sivanthipuram ,-0.688430086,4,TAMIL NADU,Tirunelveli ,9.573567129,77.95646417
Kunnamangalam ,-0.690529536,4,KERALA,Kozhikode,11.3046779,75.8785617
Bandora ,-0.691585022,4,GOA,North Goa,15.41106085,73.99008214
Kangeyanallur ,-0.691807118,4,TAMIL NADU,Vellore,12.95192711,79.1439241
Dhandera ,-0.69341675,4,UTTARAKHAND,Hardwar,23.8846812,76.1829637
Kishangarh ,-0.694325955,4,RAJASTHAN,Alwar,26.5885585,74.861097
Rani Khera ,-0.694451651,4,NCT OF DELHI,North West,24.4964408,79.31400432
Yelamanchili ,-0.694523741,4,ANDHRA PRADESH,Visakhapatnam,17.5334858,82.81829996
Ondal ,-0.695821638,4,WEST BENGAL,Barddhaman ,23.6049304,87.19742358
Andul ,-0.698915297,4,WEST BENGAL,Haora ,22.5757025,88.2394462
Boduppal ,-0.699652641,4,ANDHRA PRADESH,Rangareddy,17.4200755,78.5827841
Alur ,-0.704902317,4,KERALA,Thrissur,15.42769185,77.25782605
Kodivalasa ,-0.705315351,4,TAMIL NADU,Thiruvallur,13.2546739,79.4250686
Thalakkulathur ,-0.706334855,4,KERALA,Kozhikode,11.3517775,75.7621691
Puthuppariyaram ,-0.706582346,4,KERALA,Palakkad,10.8090421,76.61745336
Behrampur ,-0.707178716,4,PUNJAB,Gurdaspur,33.0060549,73.5954878
Elavally ,-0.70722601,4,KERALA,Thrissur,10.5751319,76.09664076
Kunnummal ,-0.708073671,4,KERALA,Kozhikode,11.6819507,75.6951141
Palej ,-0.70809846,4,GUJARAT,Bharuch,21.9205704,73.0726247
Atmakur ,-0.708322519,4,ANDHRA PRADESH,Mahbubnagar,14.669176,79.57436135
Kodannur ,-0.708651558,4,KERALA,Thrissur,10.46036865,76.177672
Ghanauli ,-0.708670559,4,PUNJAB,Rupnagar,31.0253474,76.5863166
Velur ,-0.70902423,4,KERALA,Thrissur,10.6392839,76.1557929
Selamba ,-0.70925458,4,GUJARAT,Narmada,21.5199054,73.8179195
Dumarkunda ,-0.709663629,4,JHARKHAND,Dhanbad,23.7157983,86.794374
Turkayamjal ,-0.709947898,4,ANDHRA PRADESH,Rangareddy,17.2691643,78.5771279
Konappana Agrahara ,-0.71004022,4,KARNATAKA,Bangalore,12.8528618,77.668169
Vakkom ,-0.71109925,4,KERALA,Thiruvananthapuram,8.6905777,76.75913383
Zenhang Lamka ,-0.712245903,4,MANIPUR,Churachandpur,24.3464882,93.7028573
Kulasekharapuram ,-0.71259785,4,KERALA,Kollam,9.0912416,76.5160835
Vadakkumthala ,-0.713157398,4,KERALA,Kollam,9.0268798,76.550501
Enkakkad ,-0.713770278,4,KERALA,Thrissur,10.6583746,76.2566605
Chicholi ,-0.714699644,4,MAHARASHTRA,Nagpur,21.5430161,79.87001863
Nangli ,-0.715152377,4,PUNJAB,Amritsar ,28.6173003,77.0104375
Raipur Rani ,-0.717616258,4,HARYANA,Panchkula,30.53347065,76.99217419
Thaikattussery ,-0.717619501,4,KERALA,Alappuzha,10.46184675,76.24106743
Maniyur ,-0.717719548,4,KERALA,Kozhikode,11.5533075,75.6414914
Sarigam ,-0.718018259,4,GUJARAT,Valsad,20.28346142,72.87059689
Waghoda ,-0.718858534,4,MAHARASHTRA,Nagpur,20.6363286,77.91716041
Rajapalayam ,-0.719347756,4,TAMIL NADU,Salem,9.4031584,77.51826437
Karikkad ,-0.72050934,4,KERALA,Thrissur,10.6946035,76.0779232
Mangalam ,-0.720645309,4,ANDHRA PRADESH,Chittoor,11.893234,79.7356389
Mangalam ,-0.720645309,4,ANDHRA PRADESH,Chittoor,11.893234,79.7356389
Abdu Rahiman Nagar ,-0.723082519,4,KERALA,Malappuram,11.0700807,75.934498
Arasur ,-0.72332048,4,TAMIL NADU,Coimbatore,10.8473525,79.1218506
Tundla Railway Colony ,-0.726204115,4,UTTAR PRADESH,Firozabad,27.2088413,78.2363791
Mangalpady ,-0.727290512,4,KERALA,Kasaragod,12.6536543,74.920578
Panoor ,-0.727760014,4,KERALA,Kannur,11.72489205,75.58855976
Iriveri ,-0.728207151,4,KERALA,Kannur,11.86477325,75.46927525
Mubarakpur ,-0.730386164,4,PUNJAB,Sahibzada Ajit Singh Nagar,26.0875514,83.2905851
Manickapuram ,-0.731185958,4,TAMIL NADU,Tiruppur,10.8117686,78.3167727
Parichha ,-0.734937002,4,UTTAR PRADESH,Jhansi,26.49830565,78.21383558
Mayyil ,-0.736672435,4,KERALA,Kannur,11.994911,75.4499807
Veerapandi ,-0.737607687,4,TAMIL NADU,Tiruppur,11.5882123,78.0768146
Malikpur ,-0.739987901,4,PUNJAB,Gurdaspur,26.36056385,77.92623962
Soyagaon ,-0.740181949,4,MAHARASHTRA,Nashik,20.4408982,75.98859516
Palakonda ,-0.740819677,4,ANDHRA PRADESH,Srikakulam,18.6036798,83.7559931
Perumanallur ,-0.742089576,4,TAMIL NADU,Tiruppur,11.2060748,77.3584622
Thrikkodithanam ,-0.742205856,4,KERALA,Kottayam,9.4391495,76.5656883
Puthunagaram ,-0.742367573,4,KERALA,Palakkad,9.948659288,76.24627659
Perole ,-0.742920338,4,KERALA,Kasaragod,12.2513003,75.14112457
Begumabad Budhana ,-0.744157324,4,UTTAR PRADESH,Ghaziabad,28.8427403,77.5640909
Virudampattu ,-0.744392189,4,TAMIL NADU,Vellore,12.9400546,79.12208512
Panniyannur ,-0.745454928,4,KERALA,Kannur,11.74951165,75.55693656
Nadaikavu ,-0.745771887,4,TAMIL NADU,Kanniyakumari,8.2910511,77.1474577
Venkitangu ,-0.747110428,4,KERALA,Thrissur,10.5240186,76.09855491
Mullassery ,-0.747318898,4,KERALA,Thrissur,10.54794535,76.08647679
Kozhukkully ,-0.749058584,4,KERALA,Thrissur,10.50764475,76.2766061
Irikkur ,-0.749600373,4,KERALA,Kannur,12.0519432,75.63144659
Kalher ,-0.750585828,4,MAHARASHTRA,Thane,19.2470586,73.0162096
Karivellur ,-0.751229747,4,KERALA,Kannur,12.1730954,75.1950017
Desamangalam ,-0.751811132,4,KERALA,Thrissur,10.7554048,76.22416428
Kurumbapatti ,-0.751852523,4,TAMIL NADU,Dindigul,11.1088635,78.5324406
Marancheri ,-0.752083926,4,KERALA,Malappuram,10.9628337,75.90529069
Ajanur ,-0.752125674,4,KERALA,Kasaragod,12.3378548,75.0887983
Paippad ,-0.753288687,4,KERALA,Kottayam,9.4246528,76.5849735
Kabnur ,-0.753712909,4,MAHARASHTRA,Kolhapur,18.5624739,77.372976
Triprangode ,-0.756364935,4,KERALA,Malappuram,10.85041535,75.95071645
Shivar ,-0.75784778,4,MAHARASHTRA,Akola,20.69710055,77.05324304
Baliapur ,-0.758230456,4,JHARKHAND,Dhanbad,23.7200638,86.5252572
Kuthiathode ,-0.758477647,4,KERALA,Alappuzha,9.7923448,76.3163767
Valayam ,-0.758750346,4,KERALA,Kozhikode,11.72202,75.6692576
Thallapalle ,-0.758971685,4,ANDHRA PRADESH,Adilabad,18.8350568,79.4897933
Ulliyeri ,-0.75913904,4,KERALA,Kozhikode,11.4505991,75.7710373
Pirangut ,-0.759419675,4,MAHARASHTRA,Pune,18.5112818,73.6790069
Wadakkanchery ,-0.761239682,4,KERALA,Thrissur,10.6027705,76.20258139
Keezhattingal ,-0.762125584,4,KERALA,Thiruvananthapuram,8.6921033,76.7921053
Tamenglong ,-0.76415455,4,MANIPUR,Tamenglong ,24.9858596,93.5039967
Kolambe ,-0.764769124,4,KARNATAKA,Dakshina Kannada,21.1714797,75.3472666
Keelamanjakudi ,-0.765376944,4,TAMIL NADU,Pudukkottai,9.9665215,79.1775424
Pallichal ,-0.769484682,4,KERALA,Thiruvananthapuram,8.4416925,77.0189881
Pileru ,-0.769497732,4,ANDHRA PRADESH,Chittoor,13.655388,78.9483795
Edappal ,-0.770981911,4,KERALA,Malappuram,10.7837932,76.0077904
Shiribagilu ,-0.776389397,4,KERALA,Kasaragod,12.5559406,74.98248378
Thaikkad ,-0.776635729,4,KERALA,Thrissur,10.5910883,76.06107921
Chemnad ,-0.777376456,4,KERALA,Kasaragod,12.489179,75.006548
Bilaspur ,-0.777717295,4,HARYANA,Yamunanagar,22.1638486,82.13659232
Kanayannur ,-0.777877058,4,KERALA,Ernakulam,9.95029475,76.33123357
Tosham ,-0.78083782,4,HARYANA,Bhiwani,28.77994045,75.82826394
Baryar ,-0.781747337,4,PUNJAB,Gurdaspur,31.9182198,74.5944867
Bangra Manjeshwar ,-0.782109148,4,KERALA,Kasaragod,12.70814405,74.89780626
Peruvayal ,-0.784970612,4,KERALA,Kozhikode,11.2640171,75.8935604
Halwara ,-0.785533825,4,PUNJAB,Ludhiana,30.7250077,75.6425892
Birwadi ,-0.788326687,4,MAHARASHTRA,Raigarh,18.4230945,73.0360794
Jalah ,-0.789608429,4,ASSAM,Kamrup,26.70894765,91.20050656
Khandbara ,-0.791607496,4,MAHARASHTRA,Nandurbar,21.3064633,74.0449075
Puthur Agraharam ,-0.792245495,4,TAMIL NADU,Salem,10.79833065,76.65151273
Umpling ,-0.792958879,4,MEGHALAYA,East Khasi Hills,25.5763181,91.918014
Balusseri ,-0.793434818,4,KERALA,Kozhikode,11.447057,75.8302102
Panposh ,-0.79387242,4,ODISHA,Sundargarh,22.2285985,84.8053233
Emri ,-0.795971865,4,RAJASTHAN,Rajsamand,25.0320474,73.9167988
Keekan ,-0.797653192,4,KERALA,Kasaragod,12.37324985,75.05823363
Kudlu ,-0.798485268,4,KERALA,Kasaragod,12.8889126,77.6555716
Kottarakkara ,-0.800355283,4,KERALA,Kollam,9.0055368,76.7832172
Nagla ,-0.801130615,4,UTTARAKHAND,Udham Singh Nagar,28.4998888,77.6407613
Murakambattu ,-0.80296182,4,ANDHRA PRADESH,Chittoor,13.2461144,79.1173018
Achampet ,-0.803756287,4,ANDHRA PRADESH,Mahbubnagar,16.3999846,78.6379866
Viralimalai ,-0.804478327,4,TAMIL NADU,Pudukkottai,10.6022657,78.5470947
Khanjarpur ,-0.805023744,4,UTTARAKHAND,Hardwar,28.8104356,77.5991133
Maniyat ,-0.805400358,4,KERALA,Kasaragod,12.1749728,75.17858515
Dharni ,-0.806667334,4,MAHARASHTRA,Amravati,21.5524242,76.8891927
Kolacherry ,-0.808248738,4,KERALA,Kannur,11.9571787,75.41901727
Pallapatti ,-0.808332367,4,TAMIL NADU,Virudhunagar,11.6593345,78.1341692
Naduvannur ,-0.809101263,4,KERALA,Kozhikode,11.4875132,75.7758865
Chengala ,-0.813151184,4,KERALA,Kasaragod,12.5104927,75.0459125
Yellur ,-0.814945385,4,KARNATAKA,Belgaum,19.269088,79.7829616
Mogral ,-0.816733409,4,KERALA,Kasaragod,12.56477385,74.9523932
Khapat ,-0.816992634,4,GUJARAT,Porbandar ,21.0468557,75.3895139
Muddanur ,-0.817005536,4,ANDHRA PRADESH,Y.S.R.,14.6658339,78.36170036
Bungal ,-0.818275628,4,PUNJAB,Gurdaspur,29.69025895,80.94775604
Adyar ,-0.818607121,4,KARNATAKA,Dakshina Kannada,13.00645,80.2577791
Kadachira ,-0.819797342,4,KERALA,Kannur,11.8330744,75.4551155
Gorrekunta ,-0.820153411,4,ANDHRA PRADESH,Warangal,17.9780557,79.6462465
Aroor ,-0.820396736,4,KERALA,Alappuzha,9.8783108,76.3038826
Patan ,-0.82070796,4,MAHARASHTRA,Satara,23.773753,71.67985813
Kandharpur ,-0.822714291,4,UTTAR PRADESH,Bareilly,26.803037,82.1948254
Chimbel ,-0.825168361,4,GOA,North Goa,15.4914412,73.8747294
Kalady ,-0.825275634,4,KERALA,Malappuram,10.1666308,76.4390495
Kalady ,-0.825275634,4,KERALA,Malappuram,10.1666308,76.4390495
Cheepurupalle ,-0.825437261,4,ANDHRA PRADESH,Vizianagaram,18.26858495,83.62796716
Manakudi ,-0.825679988,4,TAMIL NADU,Kanniyakumari,11.14938,79.1371513
Kariyannur ,-0.826198881,4,KERALA,Thrissur,10.6729087,76.15326266
Mathur ,-0.8285155,4,TAMIL NADU,Thiruvallur,13.1678641,80.2436918
Dyane ,-0.829130486,4,MAHARASHTRA,Nashik,20.7541427,74.2869048
Orumanayur ,-0.82942786,4,KERALA,Thrissur,10.55574,76.0363438
Pilicode ,-0.829622424,4,KERALA,Kasaragod,12.1975899,75.1610541
Ariyur ,-0.830003545,4,TAMIL NADU,Vellore,11.907355,79.6992039
Mappilaiurani ,-0.830912583,4,TAMIL NADU,Thoothukkudi,8.8404956,78.1508052
Nideban ,-0.831024023,4,MAHARASHTRA,Latur,18.0415389,77.1508356
Kadavallur ,-0.832069332,4,KERALA,Thrissur,10.72998245,76.06953825
Kuttiattoor ,-0.832669107,4,KERALA,Kannur,11.95849,75.4742671
Kolazhy ,-0.833961045,4,KERALA,Thrissur,10.57049015,76.20475328
Digha ,-0.835891025,4,WEST BENGAL,Nadia ,21.623077,87.5082534
Digha ,-0.835891025,4,WEST BENGAL,Nadia ,21.623077,87.5082534
Haralahalli ,-0.836035399,4,KARNATAKA,Hassan,13.0236469,76.0551085
Vemulawada (R) ,-0.836471613,4,ANDHRA PRADESH,Karimnagar,18.4715056,78.8641096
Kakkodi ,-0.837407649,4,KERALA,Kozhikode,11.33220805,75.78721527
Galpadar ,-0.839763618,4,GUJARAT,Kachchh,23.090381,70.1141818
Edathiruthy ,-0.840213529,4,KERALA,Thrissur,10.37220375,76.14126552
Devarakonda ,-0.840612433,4,ANDHRA PRADESH,Nalgonda,16.6931795,78.9147252
Palangarai ,-0.841169377,4,TAMIL NADU,Tiruppur,11.42460437,77.28267011
Bethamcherla ,-0.841377092,4,ANDHRA PRADESH,Kurnool,15.4517249,78.1471135
Rajokri ,-0.841587096,4,NCT OF DELHI,South West,28.5131702,77.1107659
Lagda ,-0.841857745,4,WEST BENGAL,Puruliya,25.1094958,77.68301781
Viraganur ,-0.844020188,4,TAMIL NADU,Madurai,9.9005203,78.162842
Kurumathur ,-0.846009743,4,KERALA,Kannur,12.0287267,75.42685674
Puzhakkal ,-0.84602881,4,KERALA,Thrissur,10.5430274,76.1842468
Kirari Suleman Nagar ,-0.846751984,4,NCT OF DELHI,North West,28.700001,77.05555457
Kadikkad ,-0.848634533,4,KERALA,Thrissur,10.6702246,75.97760912
Thenambakkam ,-0.850116766,4,TAMIL NADU,Kancheepuram,12.80877982,79.73289982
Borkhedi ,-0.850185527,4,MAHARASHTRA,Nagpur,24.17548945,75.07875399
Poothakkulam ,-0.850405442,4,KERALA,Kollam,8.8042689,76.69792036
Somayampalayam ,-0.850598877,4,TAMIL NADU,Coimbatore,11.0462449,76.9050297
Kotla Nihang ,-0.851168863,4,PUNJAB,Rupnagar,30.9532114,76.538186
Manesar (154) ,-0.851588567,4,HARYANA,Gurgaon,28.32470955,76.92637867
Kadannappalli ,-0.853883337,4,KERALA,Kannur,12.1056978,75.2868515
Veluthur ,-0.854888472,4,KERALA,Thrissur,10.49501785,76.1576423
Panangad ,-0.854929327,4,KERALA,Kozhikode,11.4556307,75.8341116
Panangad ,-0.854929327,4,KERALA,Kozhikode,11.4556307,75.8341116
Bambolim ,-0.855565674,4,GOA,North Goa,15.4549212,73.8464479
Morewadi ,-0.85734048,4,MAHARASHTRA,Kolhapur,16.6956202,74.0597284
Porkulam ,-0.860616074,4,KERALA,Thrissur,10.67667375,76.07318556
Papparapatti ,-0.862513659,4,TAMIL NADU,Salem,12.18221688,78.10894987
Eranellur ,-0.862682038,4,KERALA,Thrissur,10.613084,76.12648061
Chettipalayam ,-0.863085261,4,TAMIL NADU,Tiruppur,10.9138283,77.0374703
Narayanapuram ,-0.863179744,4,ANDHRA PRADESH,Anantapur,17.1774988,80.8646701
Lapanga ,-0.865255168,4,JHARKHAND,Ramgarh,23.6332648,85.3769913
Panachikkad ,-0.866005059,4,KERALA,Kottayam,10.9814638,76.1213281
Puthuppally ,-0.869384018,4,KERALA,Kottayam,9.5593525,76.5715284
Puthuppally ,-0.869384018,4,KERALA,Kottayam,9.5593525,76.5715284
Chelakkara ,-0.869518657,4,KERALA,Thrissur,10.6942894,76.3395838
Vayalar ,-0.870775481,4,KERALA,Alappuzha,9.7185185,76.337456
Kenjar ,-0.870997569,4,KARNATAKA,Dakshina Kannada,12.9512486,74.8670937
Rajbalhat ,-0.871408068,4,WEST BENGAL,Hugli ,22.7655455,88.0044041
Thanneermukkam ,-0.872529675,4,KERALA,Alappuzha,9.67201555,76.37642781
Renigunta ,-0.872570085,4,ANDHRA PRADESH,Chittoor,13.6384508,79.5105191
Chelannur ,-0.872625131,4,KERALA,Kozhikode,11.3396359,75.8102533
